ticker,date,adj_close
DLTR,2022-01-04,67.50210614723206
DLTR,2022-01-05,67.3625397923527
DLTR,2022-01-06,66.67617349922287
DLTR,2022-01-07,66.46895180289286
DLTR,2022-01-10,66.72734665381402
DLTR,2022-01-11,66.92076256596802
DLTR,2022-01-12,65.84897160594005
DLTR,2022-01-13,65.95481373475717
DLTR,2022-01-14,66.19709379324044
DLTR,2022-01-17,68.71338504145896
DLTR,2022-01-18,70.66502858428909
DLTR,2022-01-19,69.77827785508626
DLTR,2022-01-20,69.49492568375342
DLTR,2022-01-21,67.98677251777217
DLTR,2022-01-24,67.40136526015678
DLTR,2022-01-25,67.7372987233457
DLTR,2022-01-26,68.97945205204756
DLTR,2022-01-27,68.2423198606472
DLTR,2022-01-28,67.58977338163021
DLTR,2022-01-31,65.42964914140217
DLTR,2022-02-01,65.28635894205978
DLTR,2022-02-02,64.26226300222709
DLTR,2022-02-03,63.767983932100435
DLTR,2022-02-04,62.945191267890266
DLTR,2022-02-07,62.87192694810483
DLTR,2022-02-08,61.229968364602094
DLTR,2022-02-09,59.89786884722229
DLTR,2022-02-10,61.82590377832807
DLTR,2022-02-11,60.64741928479423
DLTR,2022-02-14,59.66482291698462
DLTR,2022-02-15,61.323725928430434
DLTR,2022-02-16,64.01130000326525
DLTR,2022-02-17,62.90240028399277
DLTR,2022-02-18,62.57066973480312
DLTR,2022-02-21,62.906882795846634
DLTR,2022-02-22,64.55381421813678
DLTR,2022-02-23,63.61437184418067
DLTR,2022-02-24,63.3962274956882
DLTR,2022-02-25,64.15128059975648
DLTR,2022-02-28,64.58568042648186
DLTR,2022-03-01,64.23741240948426
DLTR,2022-03-02,64.1245251481645
DLTR,2022-03-03,62.81808816685263
DLTR,2022-03-04,62.6093684001739
DLTR,2022-03-07,62.37484545478642
DLTR,2022-03-08,62.6076625809205
DLTR,2022-03-09,62.1017984094984
DLTR,2022-03-10,62.556574713141934
DLTR,2022-03-11,63.52249434762962
DLTR,2022-03-14,63.68647385004067
DLTR,2022-03-15,64.03842734807968
DLTR,2022-03-16,64.10549672787711
DLTR,2022-03-17,64.12160425297476
DLTR,2022-03-18,63.44362277395217
DLTR,2022-03-21,63.76067681786149
DLTR,2022-03-22,63.68357109666368
DLTR,2022-03-23,65.69899848172382
DLTR,2022-03-24,67.26594085157825
DLTR,2022-03-25,67.6720723075219
DLTR,2022-03-28,66.91442538556018
DLTR,2022-03-29,65.81460837530544
DLTR,2022-03-30,67.0069811320475
DLTR,2022-03-31,67.28782336290894
DLTR,2022-04-01,67.78926238649389
DLTR,2022-04-04,66.0322467436886
DLTR,2022-04-05,66.96736750518215
DLTR,2022-04-06,67.4405793539239
DLTR,2022-04-07,66.33411816842307
DLTR,2022-04-08,65.88152896351426
DLTR,2022-04-11,66.15861073531
DLTR,2022-04-12,66.22721734532851
DLTR,2022-04-13,65.95352888030104
DLTR,2022-04-14,65.8676360153712
DLTR,2022-04-15,65.63514561089747
DLTR,2022-04-18,65.80175633774934
DLTR,2022-04-19,67.27060812073151
DLTR,2022-04-20,64.69751566036683
DLTR,2022-04-21,64.48383568382276
DLTR,2022-04-22,64.67068961238273
DLTR,2022-04-25,64.97398931629861
DLTR,2022-04-26,64.6277612031275
DLTR,2022-04-27,62.94092320555291
DLTR,2022-04-28,63.26632351463758
DLTR,2022-04-29,64.92138655760208
DLTR,2022-05-02,63.44391076632627
DLTR,2022-05-03,64.28184115529567
DLTR,2022-05-04,63.98113852246008
DLTR,2022-05-05,63.93827978511157
DLTR,2022-05-06,62.9444565616171
DLTR,2022-05-09,62.644410245568224
DLTR,2022-05-10,63.881679252047434
DLTR,2022-05-11,64.45596460110818
DLTR,2022-05-12,66.14694582500434
DLTR,2022-05-13,67.33171556796945
DLTR,2022-05-16,67.792015387492
DLTR,2022-05-17,69.58233593483006
DLTR,2022-05-18,70.05792406048008
DLTR,2022-05-19,70.94554553369055
DLTR,2022-05-20,70.64767609875447
DLTR,2022-05-23,70.73585762644738
DLTR,2022-05-24,70.01354850680008
DLTR,2022-05-25,71.07031613602139
DLTR,2022-05-26,69.83194755007051
DLTR,2022-05-27,70.66890125812037
DLTR,2022-05-30,70.48447197207108
DLTR,2022-05-31,71.7404140840421
DLTR,2022-06-01,72.56636397017981
DLTR,2022-06-02,74.56627063722297
DLTR,2022-06-03,75.40227935579642
DLTR,2022-06-06,73.64309864790553
DLTR,2022-06-07,73.58754983581952
DLTR,2022-06-08,72.31226965788332
DLTR,2022-06-09,71.76817784950626
DLTR,2022-06-10,73.41299155852816
DLTR,2022-06-13,74.13339377058342
DLTR,2022-06-14,73.374715848825
DLTR,2022-06-15,72.27734117208347
DLTR,2022-06-16,72.33095154504377
DLTR,2022-06-17,71.02910998468228
DLTR,2022-06-20,70.33180981350317
DLTR,2022-06-21,70.67855562815384
DLTR,2022-06-22,71.92106205723853
DLTR,2022-06-23,72.59578389708149
DLTR,2022-06-24,70.11886347287819
DLTR,2022-06-27,70.45652092552479
DLTR,2022-06-28,70.5502635801532
DLTR,2022-06-29,71.00590217694287
DLTR,2022-06-30,72.7450600507784
DLTR,2022-07-01,70.51189043061272
DLTR,2022-07-04,69.90432110396685
DLTR,2022-07-05,70.5414007642065
DLTR,2022-07-06,68.88551784872297
DLTR,2022-07-07,70.42781194558759
DLTR,2022-07-08,70.83455715229692
DLTR,2022-07-11,71.75177681752665
DLTR,2022-07-12,71.15522142907763
DLTR,2022-07-13,72.04156326769224
DLTR,2022-07-14,73.21418907651687
DLTR,2022-07-15,73.48824225475732
DLTR,2022-07-18,73.76499995913161
DLTR,2022-07-19,74.08256924463991
DLTR,2022-07-20,73.14170735659476
DLTR,2022-07-21,72.99813529008125
DLTR,2022-07-22,72.84937691702262
DLTR,2022-07-25,73.28653932323131
DLTR,2022-07-26,74.40396584287478
DLTR,2022-07-27,73.24117759703093
DLTR,2022-07-28,73.12215076256714
DLTR,2022-07-29,74.7653395388172
DLTR,2022-08-01,73.95011147763832
DLTR,2022-08-02,73.05651679889108
DLTR,2022-08-03,73.29647771362133
DLTR,2022-08-04,74.24315873749151
DLTR,2022-08-05,74.27444412402689
DLTR,2022-08-08,75.77362987181958
DLTR,2022-08-09,76.76640913095851
DLTR,2022-08-10,77.75495328828424
DLTR,2022-08-11,78.42067156675715
DLTR,2022-08-12,81.17831852420261
DLTR,2022-08-15,80.9487928899177
DLTR,2022-08-16,78.5362894220778
DLTR,2022-08-17,80.44580626707443
DLTR,2022-08-18,79.91361772237165
DLTR,2022-08-19,80.06291287563647
DLTR,2022-08-22,81.65562523967866
DLTR,2022-08-23,79.71353657666747
DLTR,2022-08-24,78.23686657107062
DLTR,2022-08-25,76.37724126306988
DLTR,2022-08-26,75.48652648810018
DLTR,2022-08-29,76.0031977243008
DLTR,2022-08-30,76.61979780766148
DLTR,2022-08-31,76.95647383350787
DLTR,2022-09-01,75.34489074031671
DLTR,2022-09-02,72.75290959752304
DLTR,2022-09-05,72.83041354718553
DLTR,2022-09-06,72.33322649609936
DLTR,2022-09-07,72.84974262884333
DLTR,2022-09-08,73.63501217961459
DLTR,2022-09-09,73.80611207566001
DLTR,2022-09-12,74.66610061905394
DLTR,2022-09-13,74.9414819370493
DLTR,2022-09-14,75.55607482593807
DLTR,2022-09-15,74.77632865798604
DLTR,2022-09-16,74.59356250847974
DLTR,2022-09-19,74.83238435009919
DLTR,2022-09-20,75.77212397982628
DLTR,2022-09-21,75.3435479370548
DLTR,2022-09-22,75.95138267577119
DLTR,2022-09-23,75.6675081642177
DLTR,2022-09-26,75.55301319766963
DLTR,2022-09-27,76.5119913979155
DLTR,2022-09-28,74.24372412628064
DLTR,2022-09-29,72.81846104936812
DLTR,2022-09-30,71.21770877015598
DLTR,2022-10-03,68.74259129927805
DLTR,2022-10-04,68.06039211906655
DLTR,2022-10-05,68.84250869333819
DLTR,2022-10-06,68.56553731326349
DLTR,2022-10-07,68.78610244624547
DLTR,2022-10-10,69.9271443665819
DLTR,2022-10-11,71.33724565034242
DLTR,2022-10-12,71.28109831425527
DLTR,2022-10-13,72.7461949219016
DLTR,2022-10-14,72.86490942841135
DLTR,2022-10-17,71.96787146974795
DLTR,2022-10-18,71.34419751538621
DLTR,2022-10-19,69.77761822404737
DLTR,2022-10-20,68.8654846539382
DLTR,2022-10-21,68.51287613402503
DLTR,2022-10-24,69.3558431664962
DLTR,2022-10-25,71.16336376532762
DLTR,2022-10-26,69.70574431674163
DLTR,2022-10-27,70.13390571876761
DLTR,2022-10-28,69.05677803732065
DLTR,2022-10-31,69.56575800392447
DLTR,2022-11-01,69.44636231013614
DLTR,2022-11-02,67.55647766065047
DLTR,2022-11-03,68.51405390466581
DLTR,2022-11-04,67.9094166463959
DLTR,2022-11-07,67.38254119452769
DLTR,2022-11-08,66.31814729100122
DLTR,2022-11-09,65.68386400712292
DLTR,2022-11-10,66.121867435873
DLTR,2022-11-11,65.95070006436617
DLTR,2022-11-14,66.29232007640856
DLTR,2022-11-15,66.66878274717713
DLTR,2022-11-16,68.00615351778795
DLTR,2022-11-17,67.67348154217558
DLTR,2022-11-18,66.19123825943021
DLTR,2022-11-21,67.26739766776188
DLTR,2022-11-22,66.94973931675945
DLTR,2022-11-23,68.08580185572191
DLTR,2022-11-24,68.49436137864825
DLTR,2022-11-25,68.37675224823214
DLTR,2022-11-28,68.75156887975459
DLTR,2022-11-29,70.78078438816637
DLTR,2022-11-30,73.003634249344
DLTR,2022-12-01,73.09786128310189
DLTR,2022-12-02,73.2917795949599
DLTR,2022-12-05,74.49329588604272
DLTR,2022-12-06,73.56697804701571
DLTR,2022-12-07,73.95291450338524
DLTR,2022-12-08,73.9427132372579
DLTR,2022-12-09,74.3093672885066
DLTR,2022-12-12,73.39903800000755
DLTR,2022-12-13,71.66729688683313
DLTR,2022-12-14,69.45673692082471
DLTR,2022-12-15,68.30995328942349
DLTR,2022-12-16,67.85704946840757
DLTR,2022-12-19,67.57558699079048
DLTR,2022-12-20,69.55612388160857
DLTR,2022-12-21,70.72744209032162
DLTR,2022-12-22,69.72443029509422
DLTR,2022-12-23,70.10551800900697
DLTR,2022-12-26,69.69496792906624
DLTR,2022-12-27,69.41511074246264
DLTR,2022-12-28,69.62543052731208
DLTR,2022-12-29,70.28948771878623
DLTR,2022-12-30,69.94936551516903
DLTR,2023-01-02,71.08308895230445
DLTR,2023-01-03,69.88327227693877
DLTR,2023-01-04,69.90738801132363
DLTR,2023-01-05,72.6488136353058
DLTR,2023-01-06,72.91007301843156
DLTR,2023-01-09,74.49573715160214
DLTR,2023-01-10,74.61662903294894
DLTR,2023-01-11,75.28531762630303
DLTR,2023-01-12,75.24001484332425
DLTR,2023-01-13,75.06650281299193
DLTR,2023-01-16,74.20757417579817
DLTR,2023-01-17,74.70510036953395
DLTR,2023-01-18,73.76956407682863
DLTR,2023-01-19,74.52450545893007
DLTR,2023-01-20,75.75634374460482
DLTR,2023-01-23,76.19178901973882
DLTR,2023-01-24,75.88368992028012
DLTR,2023-01-25,76.41938959158132
DLTR,2023-01-26,76.08466534165584
DLTR,2023-01-27,77.1713983572767
DLTR,2023-01-30,75.07070867968244
DLTR,2023-01-31,74.7115621124105
DLTR,2023-02-01,72.49918989252103
DLTR,2023-02-02,70.89145420452148
DLTR,2023-02-03,72.35946972016455
DLTR,2023-02-06,73.3491862465485
DLTR,2023-02-07,72.5759241986314
DLTR,2023-02-08,70.95838452567396
DLTR,2023-02-09,67.82075146361012
DLTR,2023-02-10,67.2848025449997
DLTR,2023-02-13,69.74448093827625
DLTR,2023-02-14,70.2168787252326
DLTR,2023-02-15,69.64506165470084
DLTR,2023-02-16,70.14833101808996
DLTR,2023-02-17,68.52338875207488
DLTR,2023-02-20,68.23491553375483
DLTR,2023-02-21,68.35379181716937
DLTR,2023-02-22,68.28260067467518
DLTR,2023-02-23,69.10964580412063
DLTR,2023-02-24,69.48419785827048
DLTR,2023-02-27,70.19814036687573
DLTR,2023-02-28,69.49085309057693
DLTR,2023-03-01,70.44407518357428
DLTR,2023-03-02,72.18292055448607
DLTR,2023-03-03,71.15054289908014
DLTR,2023-03-06,70.22093011730621
DLTR,2023-03-07,71.64548562782358
DLTR,2023-03-08,71.45776300649956
DLTR,2023-03-09,72.98033649231739
DLTR,2023-03-10,72.51413549898409
DLTR,2023-03-13,74.11493461398221
DLTR,2023-03-14,74.27963928836374
DLTR,2023-03-15,74.58592635593986
DLTR,2023-03-16,76.3551619845101
DLTR,2023-03-17,75.95990512390928
DLTR,2023-03-20,74.90658192344314
DLTR,2023-03-21,74.421302394975
DLTR,2023-03-22,74.94485694643865
DLTR,2023-03-23,73.2034093155179
DLTR,2023-03-24,73.92168581904932
DLTR,2023-03-27,73.34276297946526
DLTR,2023-03-28,74.6238549490253
DLTR,2023-03-29,71.96247690721603
DLTR,2023-03-30,71.13141920503874
DLTR,2023-03-31,69.3497889642193
DLTR,2023-04-03,68.50764382453497
DLTR,2023-04-04,68.7792758456009
DLTR,2023-04-05,68.61156450190204
DLTR,2023-04-06,68.36794792179934
DLTR,2023-04-07,68.22179276383304
DLTR,2023-04-10,68.4469808680566
DLTR,2023-04-11,67.42862390575922
DLTR,2023-04-12,68.16040954064721
DLTR,2023-04-13,68.85496340198424
DLTR,2023-04-14,69.26985373942001
DLTR,2023-04-17,69.86543605556201
DLTR,2023-04-18,70.19354300779412
DLTR,2023-04-19,72.35382647453507
DLTR,2023-04-20,72.27739098306455
DLTR,2023-04-21,71.96253272327172
DLTR,2023-04-24,71.16713705906221
DLTR,2023-04-25,70.08298115895748
DLTR,2023-04-26,68.79225751159771
DLTR,2023-04-27,67.89231997126464
DLTR,2023-04-28,67.83731322495525
DLTR,2023-05-01,68.19443780338364
DLTR,2023-05-02,68.26380047180056
DLTR,2023-05-03,67.49699121042973
DLTR,2023-05-04,68.42526170231363
DLTR,2023-05-05,69.2012856018622
DLTR,2023-05-08,69.05286790149619
DLTR,2023-05-09,68.39384513414726
DLTR,2023-05-10,68.97358000969794
DLTR,2023-05-11,69.1853015738431
DLTR,2023-05-12,67.69976108183756
DLTR,2023-05-15,67.64765231578163
DLTR,2023-05-16,67.93045584150293
DLTR,2023-05-17,67.03068830099825
DLTR,2023-05-18,67.23832597244287
DLTR,2023-05-19,65.78783812649894
DLTR,2023-05-22,67.12285700884775
DLTR,2023-05-23,68.39612724912003
DLTR,2023-05-24,68.1541581649884
DLTR,2023-05-25,68.54276057093217
DLTR,2023-05-26,66.08215569662815
DLTR,2023-05-29,64.95246704367602
DLTR,2023-05-30,64.68248017599733
DLTR,2023-05-31,63.6584274524742
DLTR,2023-06-01,64.35650240926502
DLTR,2023-06-02,66.30067681976382
DLTR,2023-06-05,65.14709670515488
DLTR,2023-06-06,64.34500883873667
DLTR,2023-06-07,64.5883440010459
DLTR,2023-06-08,66.16538094742016
DLTR,2023-06-09,64.96873936191386
DLTR,2023-06-12,65.22767499058227
DLTR,2023-06-13,67.0259682518533
DLTR,2023-06-14,65.38206340053269
DLTR,2023-06-15,64.14202469484586
DLTR,2023-06-16,63.75049541983191
DLTR,2023-06-19,63.26861650524651
DLTR,2023-06-20,64.05561604807114
DLTR,2023-06-21,64.30382488549007
DLTR,2023-06-22,62.607848099787205
DLTR,2023-06-23,63.10753110502011
DLTR,2023-06-26,62.57660218832403
DLTR,2023-06-27,63.78850498643935
DLTR,2023-06-28,63.203959052224455
DLTR,2023-06-29,62.616210947709305
DLTR,2023-06-30,63.14011916683539
DLTR,2023-07-03,63.87847323178143
DLTR,2023-07-04,64.32380139845503
DLTR,2023-07-05,62.71352194258621
DLTR,2023-07-06,63.23533084288647
DLTR,2023-07-07,62.27006749798081
DLTR,2023-07-10,62.50539490509426
DLTR,2023-07-11,61.186155006951545
DLTR,2023-07-12,61.611082587242365
DLTR,2023-07-13,60.88105388226826
DLTR,2023-07-14,59.7249519069322
DLTR,2023-07-17,60.379376244733095
DLTR,2023-07-18,60.61332627117127
DLTR,2023-07-19,60.07025195995269
DLTR,2023-07-20,61.392859709437424
DLTR,2023-07-21,61.00241423989395
DLTR,2023-07-24,61.04704452787174
DLTR,2023-07-25,61.3085518572224
DLTR,2023-07-26,60.75401667933653
DLTR,2023-07-27,61.198556516918266
DLTR,2023-07-28,60.72415845179185
DLTR,2023-07-31,60.364393630858494
DLTR,2023-08-01,61.613311179575426
DLTR,2023-08-02,60.6670052234317
DLTR,2023-08-03,58.48652962064517
DLTR,2023-08-04,59.914422967186674
DLTR,2023-08-07,62.22052427144699
DLTR,2023-08-08,61.857838410004426
DLTR,2023-08-09,60.07617365146143
DLTR,2023-08-10,59.81140235582514
DLTR,2023-08-11,59.56956426616823
DLTR,2023-08-14,59.41475145043298
DLTR,2023-08-15,58.437330031615524
DLTR,2023-08-16,58.9599594504694
DLTR,2023-08-17,59.43857344400711
DLTR,2023-08-18,58.12105301453661
DLTR,2023-08-21,58.745154032446685
DLTR,2023-08-22,60.568619752622325
DLTR,2023-08-23,60.7399929073792
DLTR,2023-08-24,60.44784098633322
DLTR,2023-08-25,60.334196130718986
DLTR,2023-08-28,60.90609501648716
DLTR,2023-08-29,59.34019480153089
DLTR,2023-08-30,59.50135449530478
DLTR,2023-08-31,59.16773282580926
DLTR,2023-09-01,60.82249900914718
DLTR,2023-09-04,60.67880031996038
DLTR,2023-09-05,62.21205130970923
DLTR,2023-09-06,61.19761472869123
DLTR,2023-09-07,61.75199703591174
DLTR,2023-09-08,62.0632890973143
DLTR,2023-09-11,61.26976596083677
DLTR,2023-09-12,61.44811867871949
DLTR,2023-09-13,62.58108572917633
DLTR,2023-09-14,62.292782454543286
DLTR,2023-09-15,60.72739973176775
DLTR,2023-09-18,60.72658340994195
DLTR,2023-09-19,59.91974898573981
DLTR,2023-09-20,59.627034176302004
DLTR,2023-09-21,59.56896838387534
DLTR,2023-09-22,58.05980148202558
DLTR,2023-09-25,56.66724439574002
DLTR,2023-09-26,57.09117219459604
DLTR,2023-09-27,56.657805641259316
DLTR,2023-09-28,54.49227829609379
DLTR,2023-09-29,55.14742046059601
DLTR,2023-10-02,55.38651465693404
DLTR,2023-10-03,54.80727570952758
DLTR,2023-10-04,53.7383993818534
DLTR,2023-10-05,54.42555865977856
DLTR,2023-10-06,54.7243690914584
DLTR,2023-10-09,56.69384628446758
DLTR,2023-10-10,57.065351363437664
DLTR,2023-10-11,57.4114839409909
DLTR,2023-10-12,57.28208310929518
DLTR,2023-10-13,57.99820297667244
DLTR,2023-10-16,58.55650980311218
DLTR,2023-10-17,59.67059864658569
DLTR,2023-10-18,59.21890153659825
DLTR,2023-10-19,58.84694097795389
DLTR,2023-10-20,58.438746372883266
DLTR,2023-10-23,59.14655797770476
DLTR,2023-10-24,60.49069997777901
DLTR,2023-10-25,60.0894889136422
DLTR,2023-10-26,59.72164474276517
DLTR,2023-10-27,60.01793327973705
DLTR,2023-10-30,59.81168630339945
DLTR,2023-10-31,60.68079824165943
DLTR,2023-11-01,58.646373789361775
DLTR,2023-11-02,57.933786584883514
DLTR,2023-11-03,57.268344917845994
DLTR,2023-11-06,55.28941777733254
DLTR,2023-11-07,54.50405500372179
DLTR,2023-11-08,53.76948522834684
DLTR,2023-11-09,53.620728193396396
